id,latitude,longitude,population,capacity
153526,8.60991,-11.3389,6,6
153527,7.64637,-12.1539,8,8
153528,9.16692,-12.9635,10,10
153529,7.57126,-11.6653,7,7
22458,8.88979,-12.0339,3,3
472116,9.06117,-12.9934,3,3
808902,8.55602,-12.274,7,7
22486,8.86658,-11.7182,4,4
746489,9.60518,-11.93,8,8
939992,8.62182,-12.6581,3,3
22491,8.20825,-10.561,5,5
899840,7.49886,-12.606,11,11
940000,8.48181,-13.2663,8,8
546788,8.48004,-13.2361,4,4
546789,8.9067,-12.9907,11,11
284646,7.34696,-11.2272,5,5
284647,8.13383,-12.3841,5,5
284648,8.91377,-12.0137,7,7
284649,8.76613,-12.393,5,5
284650,7.93068,-11.9876,4,4
153579,8.09653,-10.6516,4,4
153580,9.62848,-11.3279,5,5
153581,8.28949,-10.4031,6,6
153582,9.48571,-12.3803,8,8
153583,9.42651,-11.1892,1,1
153584,7.75402,-11.6006,2,2
153585,7.99088,-10.9484,10,10
153586,7.88329,-11.4278,14,14
153587,9.51623,-12.4314,6,6
153588,9.66003,-12.1835,3,3
153589,8.21263,-10.5065,7,7
153590,8.89234,-12.5726,5,5
153591,8.23812,-10.353,5,5
415736,8.43186,-13.2756,12,12
808954,9.98879,-11.3439,6,6
808955,8.46537,-13.2608,5,5
808956,8.36144,-12.0442,3,3
808957,7.41912,-11.5961,6,6
808958,7.06944,-11.441,5,5
546815,8.49147,-13.2386,5,5
546816,8.2143,-11.4009,7,7
546817,8.48225,-13.2371,4,4
546818,8.85377,-12.8807,3,3
546819,8.43435,-10.2939,6,6
546820,8.69105,-11.8784,10,10
808965,8.48157,-13.2652,3,3
808966,7.29913,-11.307,7,7
808967,8.06631,-11.3133,3,3
546824,7.96636,-12.7545,6,6
808969,8.07303,-11.1553,7,7
808970,8.11985,-11.2393,2,2
284686,9.00824,-12.8891,4,4
284687,8.45545,-13.257,4,4
284688,9.11481,-10.9421,7,7
284689,8.53054,-12.5094,10,10
284690,7.51417,-12.2763,8,8
284692,7.95857,-11.7311,9,9
284693,8.47939,-13.2493,4,4
899842,8.29109,-10.5961,7,7
702810,8.48677,-13.2215,12,12
22565,7.43921,-11.5699,7,7
22566,8.09721,-10.821,4,4
22567,8.46512,-12.2228,4,4
22568,7.87085,-11.2584,7,7
22569,8.23759,-11.2312,5,5
22570,7.52052,-12.5741,8,8
677931,9.45685,-10.8566,5,5
415788,8.4895,-13.2592,3,3
415789,8.487,-13.2675,4,4
702813,8.07728,-11.9848,4,4
153656,9.00913,-12.8345,6,6
22596,7.95824,-11.7396,7,7
22609,7.96781,-11.7473,3,3
22610,8.87079,-12.7944,6,6
546899,7.93427,-11.4905,6,6
546900,8.00599,-11.5294,6,6
415829,9.52828,-11.55,11,11
415830,7.87732,-11.9529,5,5
415831,8.90869,-10.6127,12,12
546904,9.04748,-11.7462,4,4
546905,8.4869,-13.2325,3,3
22618,9.87797,-11.3668,4,4
546907,8.56517,-12.3387,5,5
546908,7.53861,-11.6093,9,9
546909,7.4507,-11.1594,4,4
546910,8.48801,-13.2377,6,6
506213,8.69134,-11.181,4,4
57492,8.47719,-13.2595,12,12
803825,8.29928,-10.4878,7,7
22628,7.34442,-11.8248,5,5
284785,8.5792,-12.4145,13,13
284786,8.61316,-11.0304,4,4
284787,9.39256,-12.6646,5,5
284788,9.8577,-11.1204,5,5
284789,7.50013,-11.9364,5,5
284790,8.0138,-10.9365,7,7
415863,9.17252,-12.5428,6,6
415864,8.12158,-11.6384,5,5
415865,7.8708,-11.1978,5,5
415866,9.59436,-12.4283,6,6
415867,9.39868,-12.6347,5,5
415868,7.91882,-11.9228,15,15
415869,7.43445,-11.5481,4,4
415870,8.57478,-11.2696,4,4
153727,9.08035,-12.467,8,8
57493,8.48906,-13.2676,11,11
153730,7.10013,-11.4112,6,6
568142,8.4892,-13.2654,6,6
284809,7.542,-11.1432,11,11
284810,9.02702,-12.8792,2,2
790210,8.49073,-13.241,7,7
22675,9.64738,-12.5597,7,7
153748,9.12025,-12.5935,5,5
974043,7.93767,-11.3202,8,8
22679,8.4902,-13.2157,5,5
57494,9.39948,-11.9006,11,11
833905,7.75536,-10.8126,5,5
462535,8.48419,-13.2468,4,4
833906,8.88797,-12.0412,11,11
22703,8.10553,-10.6326,5,5
200392,8.48325,-13.2458,4,4
833907,8.61126,-11.0694,11,11
974044,7.9442,-11.7374,2,2
833908,8.78932,-13.0374,3,3
22714,8.04901,-10.9831,11,11
22717,8.00373,-12.5995,4,4
833909,7.96074,-11.7279,6,6
559415,8.48478,-13.2598,4,4
22723,8.47013,-13.2662,3,3
22724,8.14724,-12.1332,6,6
809157,9.63489,-12.4037,10,10
809158,7.53296,-11.4535,8,8
809159,9.23876,-12.6946,3,3
809160,8.49994,-13.2675,6,6
153803,8.43024,-13.1622,3,3
678093,9.60909,-12.2313,8,8
678095,7.83832,-12.0637,6,6
940259,8.16117,-12.4343,8,8
940260,8.12149,-12.7443,9,9
672894,7.77136,-10.9317,6,6
974046,8.46762,-13.2706,5,5
615464,8.16603,-11.9067,7,7
22774,7.13549,-11.626,6,6
22775,8.47194,-13.2603,6,6
22776,8.61846,-10.9931,12,12
22777,8.66526,-10.9649,11,11
22778,9.44582,-12.2396,7,7
22779,8.96168,-12.6903,6,6
22780,9.44199,-12.4495,6,6
287786,8.14068,-10.8677,7,7
22782,8.47537,-13.2313,6,6
22785,7.84897,-12.6834,2,2
416005,7.99287,-10.848,11,11
416006,7.92002,-11.3619,3,3
416007,8.50645,-12.2926,6,6
416008,8.47603,-13.2745,4,4
416009,8.50026,-11.1938,5,5
416010,9.30536,-10.7899,6,6
940299,9.06896,-12.6622,10,10
940300,9.17483,-11.3947,5,5
664166,8.47171,-13.2635,3,3
153870,8.89108,-12.0337,16,16
943149,7.60831,-11.4402,4,4
153874,8.46305,-13.2769,8,8
812560,9.83677,-12.1155,1,1
809243,7.6315,-11.5005,4,4
633615,8.48652,-13.2851,4,4
940336,8.16545,-12.4399,7,7
899465,9.03464,-12.1609,10,10
869300,7.65144,-12.3492,2,2
678209,7.60118,-12.1981,6,6
678210,9.25184,-11.7458,6,6
284998,8.86408,-11.1631,6,6
284999,8.67265,-11.9487,7,7
285000,8.49951,-13.268,6,6
153932,8.20936,-11.0715,3,3
47501,8.49152,-13.2675,3,3
153940,8.20884,-11.0671,5,5
812089,7.12183,-11.5962,5,5
306278,7.56256,-12.1508,10,10
940390,9.04665,-12.203,5,5
974050,8.71785,-12.4612,8,8
940394,8.88955,-12.0426,5,5
285064,8.48994,-13.2465,7,7
809356,7.95338,-12.2162,7,7
416142,7.68243,-11.3195,2,2
803835,8.4789,-13.2412,3,3
809360,8.46732,-13.261,2,2
559422,8.0644,-12.5231,6,6
681028,8.65473,-11.8567,6,6
808200,8.66079,-13.1235,6,6
620526,7.57785,-11.1515,12,12
547247,8.66066,-12.2272,4,4
547248,8.48917,-13.2375,10,10
416177,8.26972,-12.977,5,5
416178,7.45663,-12.5349,3,3
416179,8.06876,-12.1502,5,5
416180,7.68835,-11.5359,1,1
416181,7.38255,-11.6048,6,6
678327,8.81954,-11.3395,8,8
416188,8.66408,-12.7734,9,9
244129,8.97279,-12.6722,3,3
285129,8.46965,-11.4298,6,6
285130,8.11007,-11.6056,5,5
244130,9.58003,-11.5477,11,11
285134,8.11645,-12.0746,12,12
678354,9.29248,-11.9471,11,11
678355,7.69453,-11.7489,7,7
678356,8.48441,-13.2207,3,3
678357,8.48651,-13.2406,5,5
678358,8.47072,-13.1667,7,7
678359,7.79034,-12.3088,5,5
678360,9.36297,-10.878,6,6
285146,8.60906,-11.9752,5,5
285147,9.6629,-12.1874,10,10
285148,7.48102,-11.6238,5,5
285149,8.4766,-13.2654,9,9
285150,8.48386,-13.2096,5,5
285151,8.59992,-12.8222,5,5
809445,9.30951,-12.2476,4,4
809446,8.46179,-13.2555,7,7
809447,7.87051,-11.192,4,4
547304,8.45036,-13.2753,4,4
200444,9.02204,-11.7653,9,9
547306,9.28255,-12.8573,3,3
678387,7.81835,-11.4936,4,4
678389,9.0746,-10.9616,8,8
678390,8.48869,-13.2157,5,5
154105,7.53085,-12.2362,2,2
154106,8.43632,-13.1783,10,10
285179,8.58114,-13.0627,3,3
285180,8.67709,-12.5353,10,10
154109,9.06385,-12.6733,1,1
154110,8.33018,-13.0663,2,2
154111,8.48621,-13.2314,14,14
154112,8.70558,-11.9079,7,7
416274,7.81655,-11.6259,2,2
154131,8.25593,-12.6219,6,6
154133,9.32718,-10.9935,6,6
547354,8.78309,-11.3035,9,9
678431,8.46696,-13.2571,4,4
620530,8.43603,-13.1629,3,3
154151,8.02791,-10.767,6,6
678440,8.40268,-11.9395,12,12
154153,8.62012,-11.0976,5,5
23086,9.03026,-11.4155,4,4
23087,8.63858,-11.3156,6,6
23090,8.71402,-10.8087,8,8
154163,8.82755,-13.0951,4,4
154164,7.00176,-11.4192,6,6
154165,8.47702,-13.2536,12,12
154166,8.72272,-11.127,5,5
154167,8.27433,-10.6201,9,9
154168,8.11982,-11.1517,5,5
154169,8.47988,-13.2622,4,4
154170,9.01683,-11.7591,2,2
154171,7.87324,-11.1874,4,4
809532,7.94401,-11.0023,3,3
620531,8.54176,-12.0107,4,4
809536,9.00995,-10.623,3,3
809537,8.45458,-13.1743,4,4
678467,9.18405,-12.9274,6,6
416324,9.01883,-12.6138,1,1
678469,8.82969,-13.0954,2,2
285262,7.55009,-11.2982,4,4
764561,8.20943,-11.0617,3,3
23133,8.90688,-13.0348,5,5
659217,7.58732,-11.7778,7,7
809593,8.49092,-13.2134,2,2
23162,7.60775,-12.0794,5,5
809595,7.90221,-12.2048,7,7
809596,8.10066,-11.0164,4,4
809597,7.99345,-10.741,10,10
809598,8.23085,-11.4859,3,3
809599,7.42687,-11.2547,8,8
809600,7.97257,-11.735,8,8
285313,9.1795,-12.554,7,7
940676,9.60475,-11.5962,7,7
331542,7.35792,-11.7194,2,2
678534,7.97908,-12.4663,7,7
940679,8.82045,-12.8254,5,5
940680,7.34826,-11.8312,5,5
809609,8.05715,-10.7145,3,3
809610,8.889,-12.7329,5,5
547467,8.80528,-12.3838,5,5
547468,8.35099,-11.6602,8,8
547469,8.63959,-10.9575,11,11
547470,8.99438,-10.628,3,3
285328,9.20807,-12.7593,5,5
285329,7.88701,-11.1837,8,8
285330,8.0595,-12.2566,7,7
154261,8.48163,-13.2497,5,5
547482,8.84811,-12.8885,2,2
809631,8.46845,-13.2375,1,1
768455,8.6486,-10.9605,6,6
974309,7.99835,-11.1144,4,4
547524,9.28316,-12.1911,12,12
547525,8.47549,-13.2715,6,6
547526,8.32616,-13.002,5,5
547527,8.48508,-13.2599,4,4
547528,9.12381,-10.7436,5,5
547529,8.21324,-11.729,4,4
285386,8.46841,-13.264,8,8
285387,8.48686,-13.2432,7,7
285388,8.46095,-13.2557,6,6
285389,8.63706,-12.036,6,6
285390,8.469,-11.3254,11,11
768462,9.53888,-12.6481,4,4
23259,8.48264,-13.2733,6,6
23260,9.98692,-11.2886,2,2
23265,8.06875,-11.466,4,4
940774,9.00514,-12.625,7,7
547559,8.47991,-13.244,7,7
154346,9.16189,-12.8805,5,5
678644,8.17224,-11.7883,7,7
986921,8.36199,-13.0699,6,6
23288,8.4838,-13.2479,10,10
23289,8.2354,-10.407,5,5
23290,9.14485,-12.901,4,4
23294,8.46872,-13.2668,8,8
154368,8.21215,-11.05,5,5
154370,8.15178,-12.4314,10,10
154372,9.16403,-10.8768,8,8
418945,8.67825,-10.9629,5,5
416522,7.46388,-11.1113,6,6
285457,9.01408,-10.8666,5,5
644579,8.19641,-12.651,4,4
547615,8.18454,-11.6946,6,6
678690,8.04621,-11.9689,15,15
483442,8.48686,-13.2366,8,8
285490,8.53387,-10.8957,8,8
285491,8.8068,-12.4603,10,10
285492,8.48503,-13.2122,8,8
285493,9.29423,-12.2043,6,6
285494,8.85119,-12.3879,5,5
285495,8.02737,-10.6508,3,3
285496,7.78309,-10.7493,6,6
285497,7.77442,-12.2828,1,1
285498,8.48934,-13.2218,3,3
285499,8.25194,-12.8535,6,6
285500,8.4858,-13.229,12,12
285501,9.23486,-11.6832,7,7
940865,8.94093,-10.584,4,4
23366,8.7805,-12.7942,12,12
23370,8.49006,-13.2363,4,4
23371,7.90821,-12.9225,6,6
834018,8.67774,-10.5084,16,16
678735,8.4887,-13.2691,5,5
678736,7.96199,-11.7382,1,1
678737,8.01484,-11.3476,8,8
678738,8.42555,-13.278,11,11
678739,9.45924,-11.4524,7,7
678740,7.10395,-11.592,7,7
834020,8.98543,-10.9996,4,4
940892,8.90291,-12.2638,5,5
547677,7.94474,-10.9358,6,6
547679,8.12491,-11.8527,10,10
547680,8.47925,-13.2037,4,4
23397,8.84733,-12.8457,9,9
416614,8.47742,-13.24,15,15
416615,8.47691,-13.2705,3,3
416616,7.87379,-10.6272,4,4
416617,7.81849,-10.9374,7,7
416618,8.48454,-13.2169,3,3
416619,8.94446,-12.8591,9,9
416620,8.4592,-13.2669,12,12
940910,7.84712,-11.3945,8,8
23408,8.47264,-13.2514,4,4
23409,8.17741,-11.1487,5,5
23410,8.48098,-12.515,8,8
285559,8.33728,-12.6902,1,1
285560,8.70822,-10.8908,2,2
678783,7.77836,-12.7511,3,3
678788,8.42979,-12.2843,13,13
550038,7.72602,-12.0438,2,2
154504,9.87243,-11.4865,3,3
285577,8.10449,-11.3325,5,5
285578,8.59687,-12.4162,7,7
285579,8.88031,-12.0352,6,6
285580,8.24804,-11.4611,8,8
154509,8.5495,-12.0887,4,4
154510,8.91291,-13.0884,6,6
678799,8.95412,-11.7949,5,5
678800,7.95406,-11.7601,1,1
678802,8.64576,-10.9803,4,4
23444,8.30617,-11.0814,3,3
440814,8.16999,-11.0908,1,1
416662,8.45796,-13.2419,5,5
416671,7.51288,-11.5032,2,2
416672,8.67556,-10.8263,6,6
416673,7.47421,-11.6621,4,4
416674,9.24489,-12.8549,5,5
416675,8.47489,-13.2314,9,9
416676,7.88717,-11.184,6,6
416677,8.48287,-13.237,5,5
416678,8.74836,-12.334,8,8
416679,9.21377,-12.0147,12,12
416680,7.19596,-11.758,5,5
940969,8.47599,-13.2743,7,7
285610,8.26303,-12.7915,4,4
416684,8.74519,-10.8885,5,5
615581,8.76836,-12.7865,10,10
285620,9.34911,-12.2989,6,6
285621,8.49141,-13.2451,7,7
416695,7.74108,-11.4081,7,7
416696,7.6582,-12.1612,4,4
416697,7.42853,-12.2673,6,6
416698,8.46084,-12.7359,4,4
416699,8.33,-13.0265,3,3
416700,7.58604,-11.2121,3,3
285629,9.50131,-12.4214,3,3
809918,8.69735,-11.0773,11,11
416704,8.50871,-11.856,6,6
154561,8.44651,-12.0634,5,5
154562,7.43314,-11.8091,7,7
154566,9.15705,-12.6775,5,5
285639,7.48139,-11.4617,5,5
285640,8.47321,-13.2483,10,10
23498,8.1086,-12.2806,10,10
23499,8.53337,-10.716,11,11
23500,8.47797,-13.1952,4,4
416720,7.97439,-11.7354,11,11
416721,7.87197,-11.1969,10,10
887245,7.53242,-12.5016,2,2
678880,8.31112,-10.8464,5,5
285668,9.14811,-12.7249,3,3
285670,8.45517,-10.3287,5,5
547815,8.20292,-13.1166,5,5
285672,7.36475,-11.6779,5,5
547817,7.93946,-10.9622,5,5
547818,8.64191,-10.9744,7,7
547819,8.0028,-11.0182,11,11
547820,8.32783,-12.9135,4,4
547821,7.97431,-12.513,5,5
941040,8.08355,-12.0846,2,2
154611,9.42632,-12.6189,13,13
571902,7.87458,-11.1928,10,10
3925,8.77349,-11.8806,1,1
921430,7.26493,-11.3711,5,5
678918,7.93397,-11.1394,3,3
678919,7.57917,-11.956,5,5
678920,9.31028,-11.7879,3,3
877740,9.73255,-12.0218,9,9
285709,8.49097,-13.2249,7,7
285710,9.33994,-12.1307,4,4
285713,8.24133,-11.1762,8,8
285714,8.88521,-11.011,12,12
702979,9.82033,-11.6157,1,1
810006,9.48131,-12.0295,5,5
810007,8.238,-12.9333,3,3
810008,8.47577,-12.0709,5,5
702980,8.47694,-13.1985,11,11
810010,7.33046,-11.4802,10,10
677526,9.24579,-12.683,6,6
23587,8.1642,-12.8327,5,5
23588,8.83483,-12.7379,8,8
285733,9.48683,-11.8712,7,7
285735,7.96283,-11.7474,9,9
285737,7.58051,-11.2709,7,7
285738,7.66089,-12.3472,5,5
285739,8.03748,-11.4627,1,1
285740,7.23292,-11.5282,3,3
156850,9.16226,-12.6823,5,5
23600,7.93303,-10.6188,3,3
23601,7.59446,-11.1498,5,5
23602,7.81483,-11.8794,9,9
23603,8.45465,-13.2631,7,7
23604,7.28808,-11.9298,6,6
23605,8.67631,-12.5234,4,4
23606,8.0924,-12.7016,10,10
23607,9.4169,-12.6681,4,4
23608,9.10177,-12.744,4,4
23609,9.5213,-12.3763,7,7
23610,8.46713,-12.8384,4,4
416828,9.38777,-12.6937,6,6
810046,8.49024,-13.2365,11,11
287925,8.45054,-13.2521,3,3
547905,8.06689,-12.8742,8,8
547906,8.64644,-10.9738,2,2
547907,8.47515,-13.2506,5,5
547908,8.71009,-11.9619,3,3
547909,8.47506,-13.2401,9,9
547910,7.40859,-11.6927,8,8
547915,8.38795,-12.5473,5,5
285772,8.6931,-12.5317,5,5
91320,9.31397,-12.2432,9,9
986980,8.59708,-11.0781,12,12
154716,8.48496,-13.213,1,1
941150,8.40519,-12.8127,4,4
285794,8.45127,-13.2805,8,8
547947,7.97874,-11.9958,9,9
547948,8.76809,-12.7853,3,3
547949,8.8839,-12.0506,4,4
154734,8.48832,-13.2268,1,1
154735,7.33139,-11.3434,5,5
154736,9.74925,-11.6986,5,5
154737,8.45268,-13.2777,2,2
154738,7.98603,-10.8498,8,8
154739,8.91805,-12.4982,6,6
23668,8.62351,-12.9289,3,3
23669,9.07941,-12.9671,6,6
23670,8.45765,-13.2675,2,2
547959,8.26419,-11.9039,6,6
547960,9.05508,-12.2421,11,11
571924,7.85088,-11.7079,5,5
285819,8.15746,-11.1156,8,8
285820,8.48695,-13.2346,4,4
285822,8.50564,-12.5804,9,9
154753,8.47169,-13.2611,7,7
23683,8.11256,-12.0685,8,8
23692,8.47202,-13.2535,2,2
154765,7.64682,-12.3276,1,1
154766,8.37635,-13.1348,9,9
154767,8.77191,-12.7841,1,1
154768,8.66105,-12.2109,8,8
154769,7.50563,-11.4785,8,8
154770,7.98885,-11.7331,3,3
416915,8.48431,-13.2399,7,7
416916,8.6958,-11.2514,7,7
416917,8.11002,-12.0116,4,4
154774,8.44178,-12.8922,11,11
416919,9.05595,-11.9642,7,7
416920,8.33273,-11.5271,11,11
941209,8.89144,-12.0456,3,3
941210,8.44335,-13.2795,8,8
135023,8.48561,-13.2661,6,6
790385,8.66447,-11.083,7,7
637470,8.97617,-10.593,4,4
679099,8.89898,-11.8561,4,4
679100,7.12275,-11.5478,8,8
810188,8.67842,-10.9549,6,6
285904,8.39067,-10.4146,7,7
810193,8.44424,-13.2761,4,4
285906,7.87125,-11.3503,6,6
941268,8.47404,-13.2688,5,5
941269,8.60996,-13.047,13,13
941270,8.48359,-13.2227,13,13
154840,9.38518,-10.9201,8,8
154841,8.15388,-12.3667,4,4
154842,8.92846,-12.4415,8,8
154843,9.69683,-12.5474,6,6
154844,7.73675,-10.9221,7,7
154845,8.48651,-13.2757,8,8
154846,7.26519,-11.8704,3,3
154847,8.55655,-12.0905,10,10
154848,8.64051,-10.95,10,10
154849,7.96587,-10.6293,6,6
154850,8.25661,-10.9102,5,5
154853,7.52746,-12.2676,7,7
285926,7.40573,-12.0995,1,1
154856,7.9899,-12.34,3,3
548075,8.44516,-13.2466,4,4
810220,8.10737,-10.6419,6,6
812242,9.81524,-11.2839,9,9
23790,9.11254,-12.5977,7,7
135037,8.48399,-13.2697,3,3
629283,7.95334,-11.7494,5,5
23795,8.09042,-11.3566,2,2
930435,8.46966,-13.2577,4,4
810230,8.56072,-11.6564,1,1
810233,7.314,-11.3095,6,6
810235,7.5625,-12.0473,3,3
810236,9.85015,-12.3637,9,9
810237,8.88778,-12.0421,6,6
810238,8.01524,-10.7358,7,7
810239,9.06387,-12.8865,9,9
810240,8.49157,-13.2427,3,3
941316,8.48025,-13.2553,3,3
941317,8.64673,-10.9746,6,6
548102,8.67272,-11.7001,4,4
941319,7.95086,-11.7634,5,5
941320,8.47904,-13.2692,5,5
679177,8.2973,-11.4109,6,6
417040,9.12228,-11.4888,5,5
484568,8.37492,-12.3146,5,5
810263,8.54683,-11.8092,2,2
810266,9.0478,-10.6469,3,3
637487,8.92681,-12.7299,1,1
810268,8.21291,-12.1048,2,2
810269,7.88718,-12.1283,5,5
810270,8.32973,-13.0595,7,7
154914,8.97622,-12.5037,6,6
417064,8.22619,-11.3392,7,7
810300,8.95101,-11.8389,4,4
286015,7.96183,-11.4479,7,7
23874,7.36031,-11.7904,7,7
23875,7.55439,-11.2573,3,3
23876,8.48612,-13.2693,2,2
23877,8.43535,-11.904,1,1
23878,8.98576,-11.5498,12,12
23879,8.73425,-12.6682,10,10
23880,9.76802,-11.3637,10,10
679248,7.5517,-11.8263,4,4
23889,9.03323,-10.6775,10,10
23890,8.47539,-13.2557,4,4
23891,7.78662,-11.0193,1,1
23892,9.25062,-12.539,3,3
286038,8.07818,-10.6928,2,2
286039,9.16806,-11.3784,5,5
286040,7.87765,-12.1212,5,5
23897,7.952,-12.1827,2,2
23898,7.2849,-11.2077,5,5
23899,8.2756,-11.2411,2,2
23900,9.01433,-12.5651,4,4
592857,8.48473,-13.2584,3,3
653087,8.28489,-12.7847,6,6
825048,9.07356,-12.6586,12,12
154985,9.30631,-12.2299,5,5
941436,7.69253,-11.5108,7,7
699120,8.88389,-11.7601,7,7
941438,7.24853,-11.313,5,5
941439,8.64685,-10.8435,3,3
548224,8.48962,-13.2318,3,3
615659,8.48958,-13.2324,7,7
286086,9.08512,-11.27,5,5
679303,8.72602,-10.895,5,5
679304,8.49105,-13.261,4,4
679305,8.74122,-12.551,4,4
679306,7.85945,-12.0063,4,4
679307,8.3289,-13.0701,5,5
23948,8.57204,-12.319,2,2
23949,9.258,-10.9462,8,8
23950,7.52877,-11.6745,6,6
812269,8.25536,-11.2941,6,6
23954,7.96557,-11.7296,8,8
113219,8.52036,-12.9245,1,1
548244,9.61911,-10.9271,4,4
548246,9.35523,-10.8379,6,6
679320,8.8432,-11.2268,7,7
286106,7.57121,-12.6777,10,10
286107,8.43342,-12.8803,13,13
286108,7.96548,-11.7436,5,5
286109,8.22006,-11.0536,5,5
286110,7.67185,-12.1418,5,5
23967,8.48463,-13.2542,15,15
286112,8.48789,-13.217,6,6
23969,8.48442,-13.2646,2,2
23970,8.70755,-11.2582,6,6
23972,8.74168,-11.4279,3,3
810405,9.5198,-10.9287,5,5
286122,8.10606,-10.8019,5,5
397213,8.89324,-12.0559,4,4
571976,8.19561,-12.7836,8,8
941490,8.10201,-12.0643,8,8
440905,9.04282,-11.7487,3,3
921503,8.37676,-10.7356,15,15
571978,9.49528,-12.6373,5,5
286145,7.40529,-12.1335,6,6
571979,8.6266,-10.9421,12,12
155076,7.97875,-11.9953,9,9
571980,8.42027,-12.5352,4,4
548303,7.83186,-11.1812,5,5
941520,8.26797,-12.0404,5,5
286163,9.13126,-12.9149,4,4
286164,9.16497,-12.5055,6,6
286165,8.63244,-12.4996,5,5
286166,8.23337,-13.0775,4,4
286167,8.48679,-13.2693,7,7
286168,8.65242,-10.9947,7,7
286169,7.98712,-10.8445,2,2
286170,8.05663,-11.5618,8,8
679391,8.49513,-13.274,3,3
965200,8.9192,-12.8516,3,3
659843,8.82509,-12.8153,4,4
679409,9.58574,-12.2114,4,4
548338,8.00484,-11.8861,13,13
548342,8.22335,-11.0524,5,5
825049,8.47124,-13.2675,4,4
286211,8.38855,-10.3484,5,5
679436,8.69119,-12.5346,7,7
679437,8.35078,-12.9148,5,5
679438,8.7314,-10.8462,5,5
679439,8.82175,-11.855,5,5
679440,8.21219,-12.018,6,6
47704,7.99083,-11.7585,8,8
896627,8.48176,-13.2223,4,4
941612,7.67138,-11.9302,9,9
286253,8.49785,-13.2133,5,5
941614,7.95693,-11.7567,4,4
389245,8.18349,-10.6095,11,11
941616,8.46757,-12.2082,4,4
941617,8.48626,-13.2435,7,7
941618,8.46864,-12.6949,2,2
941619,8.96717,-13.2422,3,3
941620,8.39415,-13.1437,8,8
24117,9.083,-12.8317,3,3
941625,8.43189,-13.1654,4,4
679482,8.56007,-10.7035,8,8
679483,8.48022,-13.2583,5,5
679484,8.47395,-13.2658,6,6
679485,9.20677,-12.6788,5,5
679486,8.48872,-13.2402,3,3
417343,9.57811,-11.5425,7,7
417344,9.06582,-11.4898,9,9
417345,7.97115,-11.7367,2,2
417346,8.48449,-13.2286,4,4
417347,9.03087,-12.0927,8,8
417348,7.25037,-11.3637,5,5
417349,7.85888,-11.9633,2,2
417350,8.58675,-12.6164,5,5
417351,8.59197,-12.4244,3,3
417352,8.94535,-13.1099,8,8
417353,7.71456,-11.7306,6,6
417356,8.05875,-11.3298,14,14
155214,8.96546,-12.8188,5,5
155215,8.04259,-10.6866,8,8
286294,8.20928,-11.0666,6,6
397241,7.81391,-11.9545,3,3
286297,8.69432,-11.2541,1,1
506470,7.56653,-12.6686,4,4
969728,8.46791,-13.179,6,6
417389,8.09875,-12.7366,6,6
417390,9.31724,-12.6816,6,6
417391,8.46819,-13.2718,8,8
417399,8.1827,-11.1102,5,5
417400,7.4789,-11.9239,8,8
24186,7.83672,-11.6108,7,7
548484,7.88307,-11.1926,7,7
24197,9.10652,-12.7724,3,3
417416,7.46252,-11.5549,3,3
417417,8.46189,-13.2584,5,5
417418,8.63706,-10.9728,5,5
417419,8.48342,-13.2226,1,1
417420,8.12092,-10.6304,4,4
417423,8.481,-13.2336,9,9
550168,9.53971,-11.4192,4,4
286359,8.09628,-12.2038,6,6
286360,9.07601,-11.681,3,3
286361,8.06695,-10.7135,5,5
286362,8.63396,-10.9599,7,7
286363,7.89985,-11.1828,5,5
286364,8.21896,-11.4621,1,1
286365,8.69158,-12.5367,6,6
286366,8.47855,-13.2395,5,5
286367,7.95368,-11.7481,6,6
286368,8.86205,-11.9105,7,7
286369,8.19451,-11.0821,3,3
286370,8.49462,-13.2436,7,7
679587,7.61097,-11.1436,4,4
679588,7.84116,-11.9479,4,4
679589,8.67242,-12.9117,5,5
679590,8.55603,-11.8145,7,7
572017,8.60123,-13.168,5,5
178802,9.82763,-11.2232,7,7
155311,8.21908,-10.5186,12,12
572019,8.48672,-13.2439,9,9
286393,7.78972,-12.0079,12,12
417475,8.99462,-12.5686,4,4
417476,7.96674,-11.7396,7,7
417477,7.61356,-12.0477,4,4
417478,9.00842,-12.5698,5,5
417479,8.87426,-12.0574,4,4
417480,9.91701,-11.4128,6,6
548560,8.47663,-13.2634,3,3
548561,9.05829,-13.0764,1,1
941790,8.61418,-12.1722,7,7
24287,8.27606,-10.6489,5,5
548587,7.96508,-11.7381,4,4
548590,8.66185,-12.3525,13,13
810735,7.56419,-11.9768,11,11
417520,8.41231,-12.6965,6,6
24305,9.15748,-12.4142,6,6
24306,8.46828,-13.2663,6,6
24307,7.31285,-11.7569,2,2
24308,7.96157,-12.032,5,5
24309,8.61577,-11.0324,6,6
24310,8.5512,-10.7118,6,6
941818,9.27312,-12.6832,5,5
941819,7.98703,-12.6945,7,7
941820,7.96776,-11.7339,1,1
24324,8.49273,-13.2968,6,6
24325,8.03984,-11.2821,9,9
286472,7.8828,-11.2514,5,5
417547,9.14556,-11.4715,5,5
417548,8.692,-11.7485,7,7
417549,8.78036,-10.5509,3,3
417550,8.42087,-13.2732,5,5
24336,7.94883,-11.9155,2,2
24337,8.24183,-11.2101,6,6
